Clave,Entidad y municipio,Entidad,% Mecánica,% Temporal,% Herbicidas químicos,% Insecticidas químicos,% labor agricola,% bosque
24_033,  SANTO DOMINGO,SAN LUIS POTOSÍ,87.66886041,96.07224876,0.879786793,0.243986064,21.59113541,0.005389287
24_034,  SAN VICENTE TANCUAYALAB,SAN LUIS POTOSÍ,32.44274809,85.08213314,15.09650827,6.949831627,19.43772794,0.489690455
24_035,  SOLEDAD DE GRACIANO SÁNCHEZ,SAN LUIS POTOSÍ,83.31479422,45.68000458,10.26937699,6.567211802,44.80154074,1.741213631
24_036,  TAMASOPO,SAN LUIS POTOSÍ,25.22821577,92.19381146,20.66732586,9.900580835,44.39452194,9.30812967
24_037,  TAMAZUNCHALE,SAN LUIS POTOSÍ,0.365892459,99.44217065,1.061178461,0.069684921,84.09999265,0.703269742
24_038,  TAMPACÁN,SAN LUIS POTOSÍ,11.11984283,96.99145327,4.90541667,1.284202987,57.94603051,1.424765495
24_039,  TAMPAMOLÓN CORONA,SAN LUIS POTOSÍ,3.790087464,98.71614168,3.495025014,0.005083622,63.37646328,0.974951541
24_040,  TAMUÍN,SAN LUIS POTOSÍ,54.10573678,87.89434581,15.58143512,9.502503795,25.23071745,6.790850083
24_041,  TANLAJÁS,SAN LUIS POTOSÍ,12.63026261,96.5677349,4.309709918,0.466520398,51.39720141,2.44091057
24_042,  TANQUIÁN DE ESCOBEDO,SAN LUIS POTOSÍ,31.48425787,99.6904693,6.188164661,1.624653462,52.13162081,0.720548996
24_043,  TIERRA NUEVA,SAN LUIS POTOSÍ,11.03896104,93.82799981,0.108192104,0.09692614,11.22223428,0.785650966
24_044,  VANEGAS,SAN LUIS POTOSÍ,21.48952676,70.3795929,8.509318182,8.246124225,33.00753089,0.003982113
24_045,  VENADO,SAN LUIS POTOSÍ,47.97775531,87.49907085,2.823845489,1.050639167,36.34273923,2.446398011
24_046,  VILLA DE ARRIAGA,SAN LUIS POTOSÍ,84.08820024,99.26872866,18.92703313,14.29191728,55.89018578,0.133673273
24_047,  VILLA DE GUADALUPE,SAN LUIS POTOSÍ,40.35812672,85.0094468,0.744475593,0.526303928,54.33624139,0.011824384
24_048,  VILLA DE LA PAZ,SAN LUIS POTOSÍ,14.70588235,99.69363684,0,0,74.08670212,0
24_049,  VILLA DE RAMOS,SAN LUIS POTOSÍ,88.65375224,90.99187422,1.452032037,0.908069953,62.42255259,0.09998378
24_050,  VILLA DE REYES,SAN LUIS POTOSÍ,47.06896552,57.58908225,1.907493247,2.565794384,55.67061538,0.011997517
24_051,  VILLA HIDALGO,SAN LUIS POTOSÍ,66.17647059,96.6857757,1.17819296,0.561717634,48.80827584,0.268485153
24_052,  VILLA JUÁREZ,SAN LUIS POTOSÍ,70.48286604,91.70057422,2.126689646,0.137025718,49.21682695,0.050547178
24_053,  AXTLA DE TERRAZAS,SAN LUIS POTOSÍ,0.411401704,98.16638922,1.78450543,1.746854863,65.3278691,1.896392089
24_054,  XILITLA,SAN LUIS POTOSÍ,0.032878514,99.83035408,0,0,61.49693892,2.436923967
24_055,  ZARAGOZA,SAN LUIS POTOSÍ,24.21602787,98.92603604,1.044276093,0.805039569,14.90247639,7.548193427
24_056,  VILLA DE ARISTA,SAN LUIS POTOSÍ,66.25310174,76.97835418,3.527299609,4.07513993,32.14877856,0.41895328
24_057,  MATLAPA,SAN LUIS POTOSÍ,0.166428911,99.92313026,0,0,78.4018236,0.488218832
24_058,  EL NARANJO,SAN LUIS POTOSÍ,54.05257393,91.473298,38.67030258,17.58735376,35.56876692,12.47089051
25_001,  AHOME,SINALOA,92.2870695,11.30521984,47.20745608,52.86247616,49.66090865,0.026358445
25_002,  ANGOSTURA,SINALOA,97.27851766,7.954289687,55.4074544,64.4525023,65.18032949,2.765160865
25_003,  BADIRAGUATO,SINALOA,21.89223589,99.17010445,2.947101456,2.07285146,49.78286743,0.426363884
25_004,  CONCORDIA,SINALOA,31.09243697,92.13910106,2.240877457,3.108951452,65.97676171,0.271550386
25_005,  COSALÁ,SINALOA,16.04499704,99.29896377,6.569045627,4.46118346,52.95800871,1.190710641
25_006,  CULIACÁN,SINALOA,79.54937208,50.48994281,36.66123667,36.682031,58.80941932,1.082050495
25_007,  CHOIX,SINALOA,21.98168193,99.63674467,0.479359222,0.044712892,35.29589202,4.080144653
25_008,  ELOTA,SINALOA,82.13530655,67.9964666,27.3277446,26.99911665,55.15079659,0.443920147
25_009,  ESCUINAPA,SINALOA,79.48609941,84.03456108,6.529122959,13.83466696,50.98602447,7.917148777
25_010,  EL FUERTE,SINALOA,67.95783926,45.86059067,30.70817372,29.16459719,30.86715038,1.020640902
25_011,  GUASAVE,SINALOA,94.17102007,3.43323869,64.25951277,75.8640422,69.16712292,0.167140702
25_012,  MAZATLÁN,SINALOA,60.88264794,89.72339446,4.339953032,4.018497333,47.78905825,5.033374506
25_013,  MOCORITO,SINALOA,74.53456024,78.12565928,19.88674967,18.33856957,57.61442496,0.622945197
25_014,  ROSARIO,SINALOA,65.26315789,84.79668109,7.007109222,9.07515507,55.16150961,3.594992906
25_015,  SALVADOR ALVARADO,SINALOA,95.37750385,65.42849035,38.29915363,38.0503043,69.57637028,0.037862855
25_016,  SAN IGNACIO,SINALOA,31.67471222,93.92679554,4.009914946,3.889229313,34.59939873,5.856713402
25_017,  SINALOA,SINALOA,61.78653353,66.34126501,23.87905535,26.57858128,52.67925475,0.772555399
25_018,  NAVOLATO,SINALOA,88.18851252,6.480874227,44.13800083,56.08061998,53.89416559,0.130352252
26_001,  ACONCHI,SONORA,84.90566038,39.12500642,3.67146884,4.51962302,18.44626314,0
26_002,  AGUA PRIETA,SONORA,77.85234899,16.68351236,0.178753365,0.241342362,3.736572627,0
26_003,  ALAMOS,SONORA,56.55445545,96.01373651,2.286136848,1.594590999,20.41605688,7.723932055
26_004,  ALTAR,SONORA,82.60869565,87.20910369,4.143270077,3.65655934,6.275877806,0
26_005,  ARIVECHI,SONORA,83.125,75.72976679,0.133934019,0,21.31815116,0.207289716
26_006,  ARIZPE,SONORA,61.71875,29.58836313,11.60561093,9.028752233,3.765653486,0.005942112
26_007,  ATIL,SONORA,62.5,32.29795801,0,0,1.423435896,0
26_008,  BACADÉHUACHI,SONORA,64.63414634,70.54489493,1.770465905,0,0.515415607,1.086293402
26_009,  BACANORA,SONORA,60.82474227,72.40096997,0.090957339,0.055217717,6.847440781,0.170754536
26_010,  BACERAC,SONORA,54.87179487,53.59588539,17.02056177,22.09730481,5.028041957,0.207245433
26_011,  BACOACHI,SONORA,75.38461538,48.40670696,5.5490061,4.215639625,2.988850325,0
26_012,  BÁCUM,SONORA,96.92532943,0.715350489,73.57937067,70.27980134,74.26904523,0
26_013,  BANÁMICHI,SONORA,93.46405229,69.36463638,66.60928906,0,10.74302376,0
26_014,  BAVIÁCORA,SONORA,76.56903766,7.764664929,12.68999232,3.922629566,7.066197656,0
26_015,  BAVISPE,SONORA,65.95744681,7.741628937,1.024024992,0,4.333230589,0.352233845
26_016,  BENJAMÍN HILL,SONORA,69.3877551,71.88705591,2.265503998,1.459507384,9.110920952,0
26_017,  CABORCA,SONORA,87.12871287,15.55437278,26.30539522,25.63442377,23.59852015,0.034851053
26_018,  CAJEME,SONORA,92.10347175,14.68058179,71.60662063,68.95922327,29.78363396,0.153615034
26_019,  CANANEA,SONORA,76.19047619,55.33333832,4.49091712,0,2.327104331,8.572019392
26_020,  CARBÓ,SONORA,86.66666667,83.32692985,6.209222324,6.624904467,9.455942202,0
26_021,  LA COLORADA,SONORA,80.54054054,92.52976556,2.533280516,0.016793689,9.382499521,0.732939871
26_022,  CUCURPE,SONORA,78.21782178,61.12881345,0.347035997,0,1.186954265,0
26_023,  CUMPAS,SONORA,90.19292605,74.33718047,8.110614662,3.52561906,13.42584253,0.713833797
26_024,  DIVISADEROS,SONORA,82.05128205,49.55375698,0.089382679,0.081338237,21.86977616,0
26_025,  EMPALME,SONORA,83.63636364,4.058050103,41.18438165,25.11866393,20.6451602,1.374924612
26_026,  ETCHOJOA,SONORA,97.07977208,0.849056906,88.77937755,81.80863814,86.60134509,0.055966929
26_027,  FRONTERAS,SONORA,73.8317757,23.97810889,0.807518492,0.493805404,5.151553822,0.078285033
26_028,  GRANADOS,SONORA,89.15662651,7.74528878,18.46145107,0,4.072650649,0
26_029,  GUAYMAS,SONORA,72.74401473,35.67423943,22.90074789,20.67131405,7.9133339,0.018709929
26_030,  HERMOSILLO,SONORA,75.62141491,29.1984911,15.53364438,12.84601561,16.60639402,0.083507009
26_031,  HUACHINERA,SONORA,83.87096774,92.21098511,0.947508054,0,2.68245378,1.51653896
26_032,  HUÁSABAS,SONORA,93.88888889,14.9712387,3.501964866,0.30124429,10.28087379,2.396591163
26_033,  HUATABAMPO,SONORA,88.52213053,16.97025985,57.10403768,58.19882598,76.26858549,0.010342845
26_034,  HUÉPAC,SONORA,81.81818182,64.81338201,18.7843033,0.91273967,10.08139737,0.005914647
26_035,  IMURIS,SONORA,74.88584475,57.298557,1.583578451,0.998633217,8.582238276,0.461606146
26_036,  MAGDALENA,SONORA,66.12903226,46.10948934,0.697842858,1.185010629,6.542947311,0.0036064
26_037,  MAZATÁN,SONORA,95.04950495,93.10213527,3.345606719,3.345606719,11.46011423,0
26_038,  MOCTEZUMA,SONORA,84.61538462,71.58939589,0.537237301,0.11571265,15.82940955,0
26_039,  NACO,SONORA,40,57.91524873,4.800971491,0,2.123651348,1.094933019
26_040,  NÁCORI CHICO,SONORA,48.27586207,90.66642082,0.016838801,0.008419401,4.186768256,6.854601422
26_041,  NACOZARI DE GARCÍA,SONORA,52.63157895,42.41452991,26.22377622,31.08003108,0.193717771,0.066262771
26_042,  NAVOJOA,SONORA,81.33102852,26.01696397,45.80385956,43.8752675,32.63336338,0.579553367
26_043,  NOGALES,SONORA,65.88235294,24.07526715,0.010737725,0.097283785,11.09306663,0.005210707
26_044,  ONAVAS,SONORA,80.55555556,76.74288555,3.146099996,0.329315273,3.03170634,23.94472793
26_045,  OPODEPE,SONORA,56.25,87.57810591,4.888103923,2.593923072,12.14003864,0.105418839
26_046,  OQUITOA,SONORA,80,2.751536274,0,0,2.763850449,0
26_047,  PITIQUITO,SONORA,89.65517241,87.74635807,0.991901781,1.015023035,4.613090193,0.038041499
26_048,  PUERTO PEÑASCO,SONORA,50,24.6705999,10.31270151,10.31270151,2.431762804,0
26_049,  QUIRIEGO,SONORA,78,94.06537255,0.91535992,1.110024374,18.91544594,1.755226637
26_050,  RAYÓN,SONORA,71.52777778,51.57405221,2.967053595,0,9.366525294,0
26_051,  ROSARIO,SONORA,71.92982456,95.77667272,1.17330797,1.001022414,6.593734668,23.61736885
26_052,  SAHUARIPA,SONORA,58.29145729,88.17910622,0.27007021,0.268678813,3.787653597,5.870074475
26_053,  SAN FELIPE DE JESÚS,SONORA,77.96610169,2.868698438,19.24694429,16.5625727,18.15249276,0
26_054,  SAN JAVIER,SONORA,75,100,0,0,6.865663249,1.51144264
26_055,  SAN LUIS RÍO COLORADO,SONORA,90.43659044,1.134117556,60.82401401,42.54455084,11.86646592,0.320346359
26_056,  SAN MIGUEL DE HORCASITAS,SONORA,86.41975309,28.73727262,36.12099715,31.83316134,14.33163589,0.014447836
26_057,  SAN PEDRO DE LA CUEVA,SONORA,72.47956403,84.22344777,1.414514545,0.162587879,9.782725507,0.288243969
26_058,  SANTA ANA,SONORA,71.75572519,7.808343663,0.79003851,0.598366605,26.39832983,0.030750721
26_059,  SANTA CRUZ,SONORA,77.27272727,7.748269487,2.257892753,1.001513638,6.46347661,2.257817391
26_060,  SÁRIC,SONORA,78.57142857,34.88389478,0.143148325,0,10.74320333,0
26_061,  SOYOPA,SONORA,50.93167702,72.3960382,0.953474834,0,4.031095334,21.80413798
26_062,  SUAQUI GRANDE,SONORA,88.88888889,84.67095757,0,0,8.610764847,3.674997503
26_063,  TEPACHE,SONORA,75.59055118,94.72016383,0,0,8.733554037,0
26_064,  TRINCHERAS,SONORA,75.67567568,64.13739936,10.8396234,10.5823831,23.14452977,0
26_065,  TUBUTAMA,SONORA,83.33333333,10.70771864,2.557869305,1.960701374,4.835936705,0
26_066,  URES,SONORA,87.98449612,51.08260578,7.49023201,2.048732882,8.55706215,0
26_067,  VILLA HIDALGO,SONORA,92.47311828,54.4500586,3.415206833,0,20.97958479,0.568913078
26_068,  VILLA PESQUEIRA,SONORA,88.81578947,97.49025453,4.891876762,0.042538059,21.33921243,1.376674796
26_069,  YÉCORA,SONORA,12.76595745,86.69472268,13.19893626,13.80182628,8.581275244,30.1094028
26_070,  GENERAL PLUTARCO ELÍAS CALLES,SONORA,70.68965517,4.749127432,17.76068427,13.83244454,5.750609624,0.009587361
26_071,  BENITO JUÁREZ,SONORA,96.16204691,0.825733799,87.2393511,88.35347938,91.12504337,0
26_072,  SAN IGNACIO RÍO MUERTO,SONORA,95.35714286,1.588228732,81.14565072,78.67003474,67.37017862,0.158126885
27_001,  BALANCÁN,TABASCO,57.69789397,99.31672902,9.148128378,9.898670998,23.36617675,1.210273695
27_002,  CÁRDENAS,TABASCO,24.94921514,99.82881881,13.22967361,11.87445243,69.22104169,0.589158866
27_003,  CENTLA,TABASCO,2.664155005,99.87620491,2.186160597,1.485716389,27.85521603,1.192368208
27_004,  CENTRO,TABASCO,7.275582308,97.79917588,3.270489162,0.590746011,25.63299785,0.209868531
27_005,  COMALCALCO,TABASCO,6.371799771,99.69093683,2.348817053,2.093647258,59.43340799,0.470515212
27_006,  CUNDUACÁN,TABASCO,6.122022566,99.22040133,3.056353067,3.912055158,54.06468602,0.122186761
27_007,  EMILIANO ZAPATA,TABASCO,59.45512821,99.35942465,30.8002703,22.92944329,22.07225917,2.743819095
27_008,  HUIMANGUILLO,TABASCO,21.83411082,98.52890394,4.461011696,3.428200086,43.15906911,1.922424298
27_009,  JALAPA,TABASCO,10.58122206,99.80094871,2.073668334,1.089016746,16.17166579,0.553783454
27_010,  JALPA DE MÉNDEZ,TABASCO,10.51136364,98.43043881,2.730821599,1.659944369,42.40097776,1.48672575
27_011,  JONUTA,TABASCO,37.01768489,99.81315334,6.214395331,3.531775558,27.90497852,4.283378692
27_012,  MACUSPANA,TABASCO,6.41294576,99.47527217,0.834940118,0.128003903,24.06102401,0.177350833
27_013,  NACAJUCA,TABASCO,7.655502392,98.88506889,4.798869377,0.135940418,51.80367551,0.438413498
27_014,  PARAÍSO,TABASCO,2.848686644,99.60823984,3.202961161,3.398553043,49.89394781,1.71188736
27_015,  TACOTALPA,TABASCO,2.174543346,98.96265647,0.918475533,0.25977966,47.23788772,0.179377808
27_016,  TEAPA,TABASCO,11.07419712,96.82530382,13.12861593,6.80335885,32.99045663,0.168915404
27_017,  TENOSIQUE,TABASCO,24.46236559,98.30309579,3.908865416,1.091234499,39.22967546,4.347763302
28_001,  ABASOLO,TAMAULIPAS,89.53125,43.67906079,43.73282477,41.5936894,16.03694243,0.049079843
28_002,  ALDAMA,TAMAULIPAS,60.72274882,97.66769153,11.91536132,4.142879671,31.98429546,3.377664501
28_003,  ALTAMIRA,TAMAULIPAS,79.25925926,92.18751612,41.13535625,49.10046781,34.35906963,0.438457995
28_004,  ANTIGUO MORELOS,TAMAULIPAS,51.59151194,91.76560935,30.39073274,15.91088912,19.75262817,2.503727104
28_005,  BURGOS,TAMAULIPAS,75.96491228,98.8535946,0.235105279,3.823185869,13.03218926,0.031202329
28_006,  BUSTAMANTE,TAMAULIPAS,14.55399061,99.92233668,1.434681994,3.274869017,36.79134376,0.461078982
28_007,  CAMARGO,TAMAULIPAS,95,29.64750691,44.70019947,50.76733678,23.64763016,0.045338685
28_008,  CASAS,TAMAULIPAS,75.61349693,97.62651765,14.19774437,14.93171995,11.79656358,1.683203359
28_010,  CRUILLAS,TAMAULIPAS,83.33333333,100,14.08393954,20.94911919,5.451586528,0.490260589
28_011,  GÓMEZ FARÍAS,TAMAULIPAS,45.10385757,48.13173852,37.11548032,22.50666829,32.62753417,2.49037047
28_012,  GONZÁLEZ,TAMAULIPAS,83.85167464,84.77484463,18.20707885,33.59883673,37.66530179,0.207673211
28_013,  GÜÉMEZ,TAMAULIPAS,89.18106687,58.61774258,23.02280326,26.79544392,25.8650135,12.1591008
28_014,  GUERRERO,TAMAULIPAS,64.28571429,74.03344817,2.262814602,0,22.29312833,0.027691914
28_015,  GUSTAVO DÍAZ ORDAZ,TAMAULIPAS,92.3627685,16.66587328,51.72209996,13.34844429,52.41630517,0.051515904
28_016,  HIDALGO,TAMAULIPAS,74.39126784,56.29153616,9.963037187,16.43456262,18.64400178,13.59454406
28_017,  JAUMAVE,TAMAULIPAS,24.52471483,53.23262356,0.418832787,1.247863552,14.66216316,7.3840258
28_018,  JIMÉNEZ,TAMAULIPAS,82.69230769,96.08982572,10.69833188,20.03927886,10.88876967,0.743544308
28_019,  LLERA,TAMAULIPAS,58.80353501,74.67920302,13.70042684,14.20056148,14.9598404,2.12936464
28_020,  MAINERO,TAMAULIPAS,45.20958084,74.46404267,14.42204061,3.260086344,14.58280954,0.292346237
28_021,  EL MANTE,TAMAULIPAS,68.70773854,56.30721638,40.45018678,32.65050817,42.92771841,2.001267141
28_022,  MATAMOROS,TAMAULIPAS,97.70114943,56.67663695,24.46624004,7.340410157,34.9002717,4.429315705
28_023,  MÉNDEZ,TAMAULIPAS,89.21775899,99.95136074,23.72826301,6.289712373,25.04626808,0.684288946
28_024,  MIER,TAMAULIPAS,44.14414414,98.90329511,0.214181718,0.040847323,28.59673479,0
28_025,  MIGUEL ALEMÁN,TAMAULIPAS,75.78125,77.33872399,7.490114935,2.513634277,47.98403736,0
28_026,  MIQUIHUANA,TAMAULIPAS,30.20134228,99.84344044,4.52599458,0,25.54583186,22.35527318
28_027,  NUEVO LAREDO,TAMAULIPAS,71.42857143,95.29341255,11.29070447,0.40843205,23.13567516,0
28_028,  NUEVO MORELOS,TAMAULIPAS,62.43902439,88.91321285,24.87932115,8.765730594,20.12483468,3.048236529
28_029,  OCAMPO,TAMAULIPAS,57.42778542,98.79510404,22.10585286,16.36853429,21.574153,7.547124382
28_030,  PADILLA,TAMAULIPAS,96.79558011,47.1903439,24.55776405,35.52909175,23.13816003,0.677417479
28_031,  PALMILLAS,TAMAULIPAS,21.58590308,99.56356118,0,0,8.566696556,0.979487531
28_032,  REYNOSA,TAMAULIPAS,90.34722222,83.76795396,59.00638401,8.994434366,29.80400504,0.103483106
28_033,  RÍO BRAVO,TAMAULIPAS,98.64498645,31.36922756,46.96838802,26.04457152,50.29816995,0.006226842
28_034,  SAN CARLOS,TAMAULIPAS,59.47075209,97.7273689,12.9971205,27.06354042,12.75334528,0.862210647
28_035,  SAN FERNANDO,TAMAULIPAS,94.24579683,98.20476536,36.37318291,7.476747308,42.2901844,0.012966479
28_036,  SAN NICOLÁS,TAMAULIPAS,18.86792453,100,0.307163042,0,4.403411186,0
28_037,  SOTO LA MARINA,TAMAULIPAS,74.56953642,93.66335235,5.898550473,6.152433513,18.82656507,0.214756021
28_038,  TAMPICO,TAMAULIPAS,25,66.4399093,63.09750567,68.23582766,7.456932411,0
28_039,  TULA,TAMAULIPAS,29.77919814,89.54284325,4.041356147,3.812184061,33.02618266,5.170657317
28_040,  VALLE HERMOSO,TAMAULIPAS,98.78640777,12.6558828,36.55353829,14.56147353,54.93896294,0
28_041,  VICTORIA,TAMAULIPAS,71.81913775,78.83788382,17.88221268,16.96607357,16.01944358,3.176088211
28_042,  VILLAGRÁN,TAMAULIPAS,68.67599569,78.22097783,1.72205432,2.023874744,19.23917766,0.046364223
28_043,  XICOTÉNCATL,TAMAULIPAS,57.09169054,48.57539048,26.25484376,11.61667095,40.93042066,0.123689527
29_001,  AMAXAC DE GUERRERO,TLAXCALA,5.825242718,92.86866931,12.83594188,4.841928041,91.22364489,0.405779618
29_002,  APETATITLÁN DE ANTONIO CARVAJAL,TLAXCALA,8.393285372,97.28073162,1.670932535,2.206983146,49.12562624,0
29_003,  ATLANGATEPEC,TLAXCALA,43.26812428,97.76830453,72.5606071,20.007803,61.29603275,0.185690137
29_004,  ALTZAYANCA,TLAXCALA,26.40294388,94.74678333,56.6557059,9.463511427,71.23390923,0.020305003
29_005,  APIZACO,TLAXCALA,21.30044843,98.68268481,39.35645446,16.47166727,97.38492181,0
29_006,  CALPULALPAN,TLAXCALA,81.64556962,99.70807435,70.89456688,31.92511964,96.6658139,0.230878317
29_007,  EL CARMEN TEQUEXQUITLA,TLAXCALA,15.64291564,93.00033405,49.64396856,4.394746558,78.2788746,0.041273991
29_008,  CUAPIAXTLA,TLAXCALA,36.36363636,85.74392737,70.84764434,17.33629214,99.41200417,0
29_009,  CUAXOMULCO,TLAXCALA,18.00766284,93.88349641,38.11383856,2.024899735,97.20007111,0
29_010,  CHIAUTEMPAN,TLAXCALA,14.91372227,99.46500385,9.428127586,0.373843987,48.6294384,0.658194254
29_011,  MUÑOZ DE DOMINGO ARENAS,TLAXCALA,78.95981087,99.18148989,89.11550735,26.13165003,96.61621637,0.011263322
29_012,  ESPAÑITA,TLAXCALA,57.63052209,98.91721964,68.84955471,21.31613332,60.94412693,0.258072997
29_013,  HUAMANTLA,TLAXCALA,46.00262123,86.74443496,59.33061238,6.033346332,77.89656702,0.023574608
29_014,  HUEYOTLIPAN,TLAXCALA,51.72236504,99.43199401,78.49808566,8.704327425,82.59176413,0.574925692
29_015,  IXTACUIXTLA DE MARIANO MATAMOROS,TLAXCALA,60.9874153,88.19845705,45.00408205,26.95859097,89.58495045,0.128472439
29_016,  IXTENCO,TLAXCALA,48.06122449,99.58087411,67.34969643,12.13058746,98.718019,0
29_017,  MAZATECOCHCO DE JOSÉ MARÍA MORELOS,TLAXCALA,6.475716065,99.40464697,1.919611251,0.353993692,57.63089078,0.237393127
29_018,  CONTLA DE JUAN CUAMATZI,TLAXCALA,14.15868673,99.93479512,4.130921179,0.011506744,98.4196487,0
29_019,  TEPETITLA DE LARDIZÁBAL,TLAXCALA,53.11897106,51.61700459,21.27737276,13.18017665,96.75519691,0
29_020,  SANCTÓRUM DE LÁZARO CÁRDENAS,TLAXCALA,77.13004484,98.84234707,79.3708561,30.49776227,90.78465641,0.782876795
29_021,  NANACAMILPA DE MARIANO ARISTA,TLAXCALA,70.90336134,99.51354375,71.55495739,38.27194526,99.57911085,0
29_022,  ACUAMANALA DE MIGUEL HIDALGO,TLAXCALA,16.71779141,95.66849627,2.803956089,0.823322287,42.96725957,0.220548504
29_023,  NATÍVITAS,TLAXCALA,48.78220967,59.08331556,21.21830743,17.52564124,77.74773695,0.157629336
29_024,  PANOTLA,TLAXCALA,32.69394714,85.32809627,8.155106134,4.947350827,72.03074986,0.02931762
29_025,  SAN PABLO DEL MONTE,TLAXCALA,37.73969808,99.85298244,22.65778461,2.338250186,57.36158459,0.219576581
29_026,  SANTA CRUZ TLAXCALA,TLAXCALA,11.52219873,98.76157858,8.042344516,0.947302872,98.11748713,0.017565029
29_027,  TENANCINGO,TLAXCALA,53.89718076,99.68517728,1.344691076,0.176590217,99.44009039,0.006477103
29_028,  TEOLOCHOLCO,TLAXCALA,12.76794035,95.98382104,11.72329918,1.886931525,37.76428982,1.347834813
29_029,  TEPEYANCO,TLAXCALA,19.88304094,79.96078916,12.89480997,9.543363488,83.3847881,0
29_030,  TERRENATE,TLAXCALA,29.61741425,99.49778309,54.42681928,11.51143257,78.94120244,1.877218186
29_031,  TETLA DE LA SOLIDARIDAD,TLAXCALA,19.07110563,99.25716714,59.12144095,23.16864437,89.56740419,0.187765486
29_032,  TETLATLAHUCA,TLAXCALA,57.51252087,77.37780317,12.96848877,7.535324036,75.22371602,0
29_033,  TLAXCALA,TLAXCALA,32.22748815,84.29734113,12.1024735,10.3125181,90.5250334,0.130996358
29_034,  TLAXCO,TLAXCALA,39.88050784,99.30196477,70.19363954,24.68372612,65.03794238,2.858456539
29_035,  TOCATLÁN,TLAXCALA,44.60966543,100,83.46276181,5.027906139,99.33589279,0.004769172
29_036,  TOTOLAC,TLAXCALA,13.12127237,74.67843907,1.117287988,0.926531502,29.5166498,0.160634829
29_037,  ZITLALTEPEC DE TRINIDAD SÁNCHEZ SANTOS,TLAXCALA,40.32679739,99.91789819,90.41789819,11.90695129,70.51045789,0
29_038,  TZOMPANTEPEC,TLAXCALA,20.72767365,99.37338519,47.82041026,6.650484098,97.92340739,0
29_039,  XALOZTOC,TLAXCALA,30.57324841,98.95625059,68.40059478,7.676538736,98.27569708,0
29_040,  XALTOCAN,TLAXCALA,27.38095238,99.69855075,75.44721926,15.82285215,59.67776841,0.403722305
29_041,  PAPALOTLA DE XICOHTÉNCATL,TLAXCALA,20.81673307,97.98293431,1.37652048,1.043679038,99.15622331,0.03092617
29_042,  XICOHTZINCO,TLAXCALA,23.54166667,87.54475393,10.95333455,2.615449967,98.97503521,0.023975784
29_043,  YAUHQUEMECAN,TLAXCALA,12.55458515,98.03182552,37.13043192,23.65631074,65.62874458,5.766329601
29_044,  ZACATELCO,TLAXCALA,37.05705706,87.62721893,8.703402367,4.459319527,97.08896384,0
29_045,  BENITO JUÁREZ,TLAXCALA,85.91065292,91.22976155,76.16668712,13.8576779,69.73494958,0
29_046,  EMILIANO ZAPATA,TLAXCALA,4.779411765,99.41184334,29.24177146,10.18374755,58.57208514,0.965154174
29_047,  LÁZARO CÁRDENAS,TLAXCALA,18.66666667,66.02364868,55.26615465,13.06927641,64.71348628,0.053032521
29_048,  LA MAGDALENA TLALTELULCO,TLAXCALA,8.997722096,99.43620075,5.8939504,0,99.18398135,0
29_049,  SAN DAMIÁN TEXOLOC,TLAXCALA,67.06689537,68.00762088,15.21767694,14.06578486,62.9879445,0.070346768
29_050,  SAN FRANCISCO TETLANOHCAN,TLAXCALA,5.050505051,99.89497269,8.117443869,0.700182047,87.01064369,5.806386214
29_051,  SAN JERÓNIMO ZACUALPAN,TLAXCALA,34.74025974,84.23655914,18.18494624,40.92043011,43.65623298,0.030042999
29_052,  SAN JOSÉ TEACALCO,TLAXCALA,41.64345404,99.90426952,83.39864944,0.028827927,92.84578014,0.757767049
29_053,  SAN JUAN HUACTZINCO,TLAXCALA,58.46153846,85.25749693,10.51616297,11.7495762,97.11723981,0
29_054,  SAN LORENZO AXOCOMANITLA,TLAXCALA,66.30434783,88.71643124,30.48964324,2.607336274,53.53357418,0
29_055,  SAN LUCAS TECOPILCO,TLAXCALA,73.43283582,99.50847069,87.33383579,35.86252471,94.2601531,1.146227237
29_056,  SANTA ANA NOPALUCAN,TLAXCALA,77.55359395,92.70252585,19.10482921,3.900013087,97.33208341,0
29_057,  SANTA APOLONIA TEACALCO,TLAXCALA,35.98971722,52.8252698,33.26967382,34.19728386,66.69632026,0.103113627
29_058,  SANTA CATARINA AYOMETLA,TLAXCALA,15.79710145,96.68294326,3.901570731,3.088543045,97.45730994,0
29_059,  SANTA CRUZ QUILEHTLA,TLAXCALA,20.13574661,94.7150962,13.07350765,2.022693636,64.41114931,0
29_060,  SANTA ISABEL XILOXOXTLA,TLAXCALA,28.34008097,94.70785647,13.4690006,5.389324825,99.15744681,0
30_001,  ACAJETE,VERACRUZ LLAVE,3.266787659,100,4.350317144,0.791124589,29.06675859,13.290824
30_002,  ACATLÁN,VERACRUZ LLAVE,6.081081081,98.55278011,2.141885438,2.081102203,34.11971852,1.711369274
30_003,  ACAYUCAN,VERACRUZ LLAVE,30.83497699,99.72494943,15.39194849,9.97390239,53.51743449,1.094054732
30_004,  ACTOPAN,VERACRUZ LLAVE,34.94708399,72.01453317,16.63865299,15.86178414,42.90776578,0.325376511
30_005,  ACULA,VERACRUZ LLAVE,70.18867925,100,19.75063,11.69663046,40.222986,1.052576149
30_006,  ACULTZINGO,VERACRUZ LLAVE,3.033586132,83.87172349,1.762400889,2.80151227,57.38748159,8.629178544
